g0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	
g18	-1.3460741670007628	-1.7429169470413157	-1.487869903056372	-2.8915892906192138	-3.1529780434484316	-1.4579539738731409	-1.487869903056372	-2.5749102787529954	-1.487869903056372	-8.046257321906698	-0.5214298764778695	-1.657959619200761	-0.8228195256708069	-1.1571353819009205	-2.119993180948375	-1.9086643971426436	-2.434239068056844	-4.847096484233616	-1.4855151228086183	-1.5155421648409457	-0.9027775698212914	-1.708712360764878	-0.9064181903347693	-3.7033229379230437	-1.487869903056372	-1.487869903056372	-1.7788925615343847	-1.3422831750412825	-1.487869903056372	-1.487869903056372	-2.414899007202432	-1.487869903056372	-2.321394396450357	-1.487869903056372	-1.34015944907113	-1.9833097173392085	-0.9575209516857469	-1.487869903056372	-1.6298669735400249	-1.487869903056372	-1.2380067456484007	-1.2755383167673862	-0.7045567267522607	-1.487869903056372	-1.5271836954009281	-1.487869903056372	-5.317842402528642	-4.079846364002964	-3.222201998158704	-1.7364943907452184	-1.432220936447575	-0.9387048961514586	-1.2140427471926336	-1.487869903056372	-1.6639314611367513	-1.487869903056372	-1.487869903056372	-1.8332794140359105	-0.927842050724591	
g19	-3.4514947194505283	-2.4500765628201258	-0.7155071875296657	-2.7094434829324494	-1.5432191457842417	-1.5432191457842417	-2.628688716735802	-1.5432191457842417	-1.9447765751870254	-2.8019434359196635	-4.153332267382991	-1.5432191457842417	-1.6388694864522868	-1.7492421154391726	-2.082963965868756	-1.8410529297331917	-2.411978384198781	-1.5216100483301174	-1.5432191457842417	-1.5432191457842417	-1.9874227454367193	-4.883758756067319	-2.773590119378742	-1.5432191457842417	-1.5090315148216964	-1.2841206831711678	-1.5432191457842417	-1.5301098571032763	-0.5314250238016208	-1.1893380920033445	-0.7185593069353237	-1.3966843908398108	-0.04814219136217232	-3.5091703104797394	-0.6078100896178653	-0.6456674577342375	-1.1192376897549916	-0.9953677374406118	-2.518957376614708	-1.9423847587884528	-4.253749844887833	-2.096943214133723	-1.5432191457842417	-1.5432191457842417	-4.701499333872665	-1.2310848242962547	-1.5432191457842417	-0.508368518649072	-1.1754618560402685	-2.6541994313843937	-1.3192579747599897	-0.9110714464733788	-2.6115525369886026	-1.7050811126889105	-3.2894322401679132	-0.7197159130398256	-1.3538078439479673	-1.226945530607135	-1.5432191457842417	
g20	-2.885798244731128	-2.191860465235464	-2.6216659501406587	-2.6236770374051424	-3.467863806592313	-1.5740809967184552	-2.6236770374051424	-2.5422565349379207	-2.661884838611529	-3.0672010349735155	-2.3094809918876966	-5.168044952634585	-1.1541559174995808	-1.8102273000217166	-2.415199090172682	-3.4908307681911994	-2.3492207383333943	-2.1554247320402724	-4.005492683876863	-3.072179379803794	-8.140690665610183	-3.6801527325090917	-7.440770328352705	-2.6236770374051424	-4.006429103027475	-5.767305846740856	-4.139627348361634	-3.1639918720125717	-2.420889381020115	-2.6236770374051424	-2.6236770374051424	-1.5928060764343956	-2.6236770374051424	-3.273901212865352	-2.256983178407298	-2.6236770374051424	-2.6236770374051424	-3.236897820114211	-2.6236770374051424	-4.674493845469624	-4.741496994770086	-1.6722252720762882	-2.6236770374051424	-2.6750189325060965	-2.995022641867978	-2.6236770374051424	-4.306093726630808	-2.607001236477357	-3.8343573678398952	-5.081484310473595	-1.8196840676562984	-2.5934241473608854	-4.48201364269732	-2.6236770374051424	-4.656739098443485	-2.3100246088559153	-2.6236770374051424	-4.276644500404564	-4.007906821514525	
g21	-3.034928698253523	-3.1102430083952926	-3.236340277828424	-2.3147154225615925	-2.3147154225615925	-3.232118116980042	-4.669481066679525	-3.1321225085600317	-5.903653935956383	-2.3147154225615925	-2.8587974308179835	-2.3147154225615925	-1.3567385539865435	-2.3147154225615925	-2.3147154225615925	-2.3147154225615925	-3.7438956064046485	-0.2212026886250057	-3.4540442792354424	-5.081889812346053	-1.798155395295703	-5.416016555728092	-2.0602588838382663	-1.7899952403319128	-7.325973306945311	-2.3147154225615925	-5.885058410397916	-2.1732021958747856	-2.53600933150786	-2.3147154225615925	-4.7257867723569005	-1.1793382113323714	-3.4910448725291987	-2.3147154225615925	-3.7944333230657143	-2.3147154225615925	-3.147790169181014	-2.3147154225615925	-3.356982432861237	-4.761667049437554	-3.2609538093483406	-3.549454574258673	-2.6823069427243307	-1.7607095076886958	-1.26613202122898	-2.3147154225615925	-2.2853966284297966	-1.7402731544134138	-1.3755490632047782	-2.744728907793383	-0.9218465444352532	-2.801289615466241	-1.537926734785161	-1.5800081463926743	-2.3161975648299635	-4.2010029066432795	-2.543172828044141	-1.7772349992583174	-1.7468578474358134	
g22	-5.039139594229732	-2.205447285596763	-1.7989684329001419	-1.9298745033242395	-2.205447285596763	-3.0909012710118704	-2.205447285596763	-2.205447285596763	-1.5743602353623023	-4.4234983719552865	-1.859017222216988	-2.205447285596763	-1.6859183819487482	-2.031651153079828	-1.5312269426271765	-1.1625023472846452	-1.1856251304960623	-1.098097817250848	-4.536416043427956	-2.891728476105851	-2.473282121593078	-2.1499719269401	-3.251978512496859	-3.270305414101539	-3.06095099566618	-1.8646700245569843	-2.895942511909265	-2.205447285596763	-2.0659198640644965	-3.4428795317753464	-2.086721846999687	-3.9294501983854744	-5.624744993975286	-2.407868794449299	-1.883837554214307	-6.468759590484558	-2.8384089468726588	-1.6491316602752177	-2.853939181197525	-2.776671367317313	-4.880053717032985	-5.086098120347759	-3.5289345168947186	-2.2938752936019515	-2.205447285596763	-2.205447285596763	-2.205447285596763	-1.889642102439355	-2.205447285596763	-4.654800766656287	-2.205447285596763	-2.8281168276080852	-3.8574835675067503	-2.205447285596763	-2.4340363481722562	-2.5162229100488513	-3.3177647194032036	-2.205447285596763	-2.205447285596763	
g23	-1.5682172942514114	-1.5682172942514114	-3.0937312437697186	-2.589381021523042	-1.4068240966714924	-1.4296419960652367	-1.5682172942514114	-4.079702430790168	-1.3229275072896758	-1.1236225411623837	-0.9589533161616302	-1.5682172942514114	-1.0728499216554563	-1.6867727262963657	-1.5004423618913447	-1.6699327161380433	-1.5682172942514114	-0.08192218412470505	-1.5682172942514114	-1.68569559269131	-2.0619506299617827	-2.744119835082263	-5.83130867748096	-4.490216205748821	-2.4806795235811143	-2.6887759178072224	-1.7756880108665791	-0.9499176766763107	-0.3942136483339075	-1.5682172942514114	-1.958482244880727	-0.7148061361431902	-1.7434337278516487	-1.8757618707987247	-1.4290280865794271	-2.422358001196491	-1.5682172942514114	-1.5682172942514114	-2.6878181289130523	-2.7635820822454424	-2.442324261746948	-1.7493391202965884	-5.24218203891447	-1.1982552775444628	-3.0649174766813383	-1.5682172942514114	-3.511881555310799	-0.4081789053057568	-1.5682172942514114	-2.5424834524069033	-2.174556264618338	-1.2057097445673348	-1.5682172942514114	-2.5447377558686073	-3.206615132099061	-0.5110182215499552	-1.5682172942514114	-7.069378901548566E-5	-0.008010399755466009	
g24	-4.323186673783201	-4.749022908485934	-2.000929394903623	-3.2861634412863876	-2.981681476511581	-1.5560751420662584	-2.981681476511581	-2.4625230171231465	-1.9789581223480386	-5.106092968924014	-5.55624399488656	-2.2791506995092297	-1.9339866068548899	-1.7490626736460166	-3.268246745780218	-4.7028400500862295	-1.8437639075277277	-1.7631706645136003	-2.262780513848437	-4.281616365052185	-4.774821828970632	-4.4962596784381965	-3.483470013716825	-2.762426492436209	-2.6015357947792883	-3.0357329815987812	-4.556417110756042	-3.6779537243755054	-2.9073379004070206	-4.325345555806495	-7.727113578927739	-2.178110224480035	-3.0750457748944005	-3.380358993517307	-1.9533496968546424	-2.981681476511581	-2.9330662834640657	-5.270681299021608	-2.981681476511581	-4.371997292111913	-3.349701589383967	-2.981681476511581	-2.981681476511581	-2.0606861484449794	-2.5108928158399353	-7.6406252879821155	-3.4774138866509983	-2.2066950465200024	-4.925808072175811	-3.3316252258930903	-1.5525752633974033	-2.087886695175194	-2.981681476511581	-5.02669408285848	-2.573140574905143	-4.2284409341923554	-2.4643531014183457	-3.3566085021083665	-2.5112217720546886	
g25	-7.326012658971286	-1.8343285570729109	-3.0997046848694176	-2.7266440539188967	-0.7225983978138125	-5.290583718510297	-1.0816504058929823	-3.529634107979411	-2.8805508559646493	-1.8886107299199497	-1.9429948223981823	-1.8325300390913242	-1.2326401263986972	-2.0533559661428127	-2.229734190578339	-1.388876733814649	-4.127392162056084	0.12170507647393225	-1.5663952646274932	-0.6646768237537556	-1.8325300390913242	-1.8325300390913242	-3.0551595411518506	-3.4070880697350674	-2.3241804564503035	-1.606772729711465	-0.478434609358681	-1.069521519339324	-0.5941905747646817	-1.8325300390913242	-3.70728043521284	-1.8325300390913242	-1.8220643535671686	-1.2752170326171086	-1.8325300390913242	-1.8325300390913242	-2.7383512466251094	-1.7754607976837373	-0.5012977544482942	-1.8325300390913242	-1.8310037518504598	-2.7448933048113546	-1.8325300390913242	-6.684074166683715	-2.5315563978958133	-4.207606383932344	-2.9987194552814356	-1.2652682721660211	-1.2707613612385062	-0.9055639263452305	-1.8325300390913242	-4.293163767740714	-1.8325300390913242	-1.8325300390913242	-3.836775405818834	-1.8325300390913242	-1.3046154534282421	-2.10110287908949	-2.324469475230622	
g26	-2.469130202068591	-2.132496878039312	-2.132496878039312	-2.4137069863700584	-3.370805856932519	-3.27779980565003	-2.132496878039312	-2.199089748941648	-2.132496878039312	-2.132496878039312	-1.09729814078455	-1.9727610033008636	-2.2281921559031277	-2.132496878039312	-2.132496878039312	-10.109137951883772	-2.6217458652993835	-2.132496878039312	-2.0123618852031	-3.1580687339209685	-1.5068076785363251	-2.9038569143779265	-2.011919599553491	-3.3166718448195844	-4.426848875888756	-2.132496878039312	-2.2350356552458743	-2.636678632450284	-2.132496878039312	-2.132496878039312	-2.132496878039312	-2.703492080831699	-8.468529603584988	-2.132496878039312	-1.8388320715098971	-3.8837949600868966	-2.594678513373296	-2.132496878039312	-2.179776097695873	-2.132496878039312	-2.429933500255015	-2.132496878039312	-2.2182089064655197	-5.525170880769991	-1.9204286890661884	-3.403668578903752	-2.8098630622945957	-4.409180137725936	-3.173879071385711	-1.990217146595959	-1.6592896237842378	-3.20817426232617	-1.8717118787621156	-1.9882753801219488	-3.390285880100141	-2.132496878039312	-4.4279664067671884	-2.163461799762567	-1.5905797350188793	
g27	-1.9164257903338238	-2.417933488417409	-0.9883698303972938	-2.2096082833262582	-1.7778331307183133	-5.034555095592882	-0.988885122595082	-6.3136190617846415	-1.6640640435051661	-2.2108901033703714	-1.7778331307183133	-1.7778331307183133	-1.7778331307183133	-1.7778331307183133	-1.7778331307183133	-3.8201190557474183	-2.666869415048444	-1.7778331307183133	-2.996138749058683	-1.7778331307183133	-2.2402067082978747	-2.538672614645507	-1.7778331307183133	-3.262600508420394	-1.967690351537296	-1.2183801002149666	-3.4021913973463085	-2.445000621867124	-2.0498989319461733	-1.4404788192558846	-1.0718851679657426	-3.516574547914599	-1.1304570367529203	-4.105976204115743	-2.17115397958136	-1.2668226986924704	-1.7778331307183133	-2.0941007802484615	-1.9953447285007797	-2.0168973092254805	-3.4656849518737354	-1.7778331307183133	-1.9188458348706219	-1.2378502198325128	-3.5317299134460716	-6.571819009001844	-0.17658649254213285	-0.5209184766823303	-3.807823008256556	-1.9862161845669004	-1.7778331307183133	-1.4682637269281407	-1.7778331307183133	-1.2969985555573464	-1.7391119966818194	-2.139026081617325	-1.8694697148165778	-1.7778331307183133	-1.7778331307183133	
g28	-2.409531154875853	-2.620006491481089	-2.3478175339287533	-2.051823800894874	-2.3250621448014117	-2.6520486673483243	-2.3274787078549948	-2.0474636504400023	-2.3478175339287533	-2.487095547343708	-3.0133109290339335	-0.9708425744851161	-3.2249781230127716	-7.722352829288218	-7.220024191334296	-2.3478175339287533	-4.479629852878384	-2.3478175339287533	-1.0819466161367446	-2.3478175339287533	-3.058160505409509	-2.3478175339287533	-4.032417018460052	-3.7929707754682513	-2.3478175339287533	-3.953448034285704	-2.2124271177705177	-7.345036019943619	-3.4663625006610363	-2.3478175339287533	-2.3478175339287533	-2.3478175339287533	-2.3478175339287533	-7.1735119571775625	-2.3478175339287533	-1.7097785078254994	-2.3478175339287533	-2.3478175339287533	-2.3478175339287533	-0.6046695313300647	-3.892000461888803	-1.826099923958394	-6.489247058844377	-2.1806457287806236	-2.2768416480545866	-2.0499467236799345	-2.589815222956775	-3.353512888175964	-2.3478175339287533	-4.720980928628327	-2.353476022944161	-3.5445508849235963	-3.926990370931816	-3.0611918080655887	-1.8069019869218605	-1.8120194742938336	-6.452887414940538	-2.3478175339287533	-2.201748704265721	
g29	-1.7291023541478079	-2.32122134745631	-1.2438545888506267	-2.480502378334733	-5.111314800961208	-1.1631580656463565	-7.00037676572175	-1.7291023541478079	-1.7291023541478079	-1.2439160915025682	-0.705652745848164	-3.5321287446313003	-1.1308076689305602	-1.4055584622624375	-1.2080709344808385	-1.4296264508294267	-0.7938694363878047	-0.28551267942993896	-1.7291023541478079	-1.0984715632424658	-1.7831813639188017	-1.0520212152375834	-1.7291023541478079	-1.9089135897260627	-1.7291023541478079	-1.0428907130498268	-3.141436472691738	-2.9652321086499445	-0.8065184015014061	-1.7291023541478079	-2.167552277621449	-1.7291023541478079	-1.403675449499945	-2.8548469007893367	-1.8075987581242425	-3.080612623109123	-1.7291023541478079	-3.163280844078407	-3.1585968279980334	-0.7734914701913204	-1.721577453752511	-3.410977510406053	-3.416914608186388	-0.6846354944601428	-1.099840732752669	-3.254082900177395	-1.7291023541478079	-1.6094511683553712	-3.244329594061743	-3.5282685549214263	-2.897253193482409	-1.1346069050947964	-1.7291023541478079	-4.054457017300185	-0.12393850126432295	-1.7291023541478079	-3.2690392634951784	-3.2108433503384344	-2.0929309059679637	
g30	-2.916305983708763	-2.938563869297074	-1.7890476344175918	-2.56698074883747	-3.115022359295905	-2.087126371871268	-2.043207118517538	-4.488845329293668	-2.043207118517538	-4.086622571866229	-3.376729438002585	-2.043207118517538	-1.714936373303715	-1.518048066377999	-2.7712933439330074	-2.07996591267217	-1.7328118089650364	-3.0724463455532756	-2.043207118517538	-1.844551252157726	-2.292489344577268	-3.087806965055987	-2.043207118517538	-4.54110065039286	-2.043207118517538	-1.86378761011629	-2.658510602474159	-2.4797054937877676	-2.6051741949500538	-2.043207118517538	-1.7496204712733132	-2.3876305145864345	-2.043207118517538	-2.408933403862344	-4.47952685886772	-4.658315685164178	-2.043207118517538	-2.043207118517538	-1.7403984804110304	-1.4086959049105139	-1.4706287947460714	-3.0805393960534833	-3.6614703857043263	-2.251270862792991	-4.1409833425624525	-2.043207118517538	-2.043207118517538	-2.599978035442259	-4.621982084870222	-2.7834892596366045	-2.043207118517538	-2.043207118517538	-3.4256546958376606	-4.590084493487762	-2.043207118517538	-3.0245605716697033	-2.043207118517538	-2.231908010660456	-2.2056764690872765	
g31	-4.877125351129917	-3.337627494700842	-1.9386855387081428	-5.7024268114268954	-2.631707557373301	-2.5125383474969305	-2.631707557373301	-2.631707557373301	-2.3785843369161905	-2.1076727066691734	-2.477622794723426	-2.631707557373301	-3.4029114870132324	-2.418766390907085	-2.211190694758287	-2.7295308596894223	-3.921794613782114	-1.744999689335694	-3.974212554512242	-2.068253412814276	-2.565331744385648	-2.809842829561395	-2.6897064186881936	-3.3058882608583686	-5.554805560748037	-4.299388411629241	-1.4991408520144733	-2.9894550210440096	-2.204778321115239	-2.3719450155466757	-3.0971469004917735	-2.631707557373301	-3.0987156314746858	-3.6761416015105732	-3.069439770036632	-2.631707557373301	-4.928533861770589	-2.631707557373301	-2.472609323640396	-2.8575212093577536	-2.7958793207900485	-2.3302402775699194	-2.999515335885274	-2.5335263579878764	-2.631707557373301	-3.8422256819146656	-3.9569209586322582	-2.285108299689666	-3.7988720489502863	-2.0666993089467014	-4.73055888594681	-4.406356715033006	-2.6077837068180227	-4.801376103935112	-2.114453747957394	-2.631707557373301	-4.234367493144218	-1.5135801161004827	-2.958947707265429	
g32	-3.288924527041221	-3.3379206790037923	-3.2013505436844865	-2.079398548865519	-2.079398548865519	-1.589563370208684	-2.079398548865519	-2.079398548865519	-2.079398548865519	-2.8969415301268264	-1.6392154785776083	-3.632034979419599	-2.079398548865519	-1.3769085259040454	-1.3540032853612585	-2.3678956094966606	-2.6697674621288647	-2.415329915106269	-1.813296617240467	-0.7924344461754187	-2.079398548865519	-1.638734706784502	-1.0187201555548075	-1.6008573501163559	-2.079398548865519	-3.750868778893284	-2.346415295129596	-3.4003394284026704	-2.1745367257450843	-1.5991910440799628	-2.8638401196810586	-2.079398548865519	-3.1748689225842304	-6.075687850420341	-3.4548951347329426	-3.598988244772368	-2.5377340420037986	-2.079398548865519	-1.9507763109113565	-4.286796896857877	-0.7849128898272528	-2.079398548865519	-1.8384760193309282	-3.4785310929514264	-2.079398548865519	-5.055123567457323	-2.079398548865519	-2.038723404661911	-3.9346604132658216	-1.729693533862538	-2.079398548865519	-4.752720903469601	-2.079398548865519	-4.14263617255626	-3.117524410791289	-5.093398741848887	-3.524601287172795	-2.42735476179749	-2.917319207926628	
g33	-2.470469490444219	-2.470469490444219	-8.32736285199941	-1.624243223514386	-2.6427205145434787	-2.9581963123429147	-2.470469490444219	-1.828460084295161	-1.7737923713034471	-1.1977952001767453	-2.470469490444219	-3.337793771022061	-3.607801295297644	-2.6006341896775047	-5.38023280370785	-3.484073636961463	-2.1266623986083744	-3.5636249177554618	-2.470469490444219	-4.925865081048673	-2.470469490444219	-2.470469490444219	-3.977783620190392	-2.470469490444219	-3.7296992756390743	-2.2058295426507826	-2.470469490444219	-2.470469490444219	-2.7909085232687296	-2.9257028309439788	-4.494339919945051	-2.7552882663697815	-2.290448202758988	-5.796733179839946	-3.056803296412955	-2.470469490444219	-2.4477921468390282	-5.7888791255044385	-2.470469490444219	-5.793944975411001	-2.470469490444219	-3.2812600619647148	-4.603153092406847	-2.470469490444219	-3.316370012241224	-2.470469490444219	-3.8336331574099476	-1.5457777728270032	-3.6230251102423923	-2.2051840816965282	-2.349191333683483	-6.776608096075364	-2.470469490444219	-3.808031127401054	-4.720075671188913	-4.638064589535145	-2.470469490444219	-2.3742394984207715	-1.2496747730868383	
g34	-4.261770005054276	-2.6911068159158034	-2.6911068159158034	-2.6911068159158034	-3.08292117995882	-2.625391147006332	-2.6911068159158034	-2.9454154335988827	-4.663359210857518	-2.6911068159158034	-1.8233963760176342	-2.182936739617293	-2.1024590603966544	-2.327355611317343	-3.343559645085263	-2.9827679007403254	-2.4848487108446276	-2.6911068159158034	-2.4431949073644676	-8.774828148141042	-2.6661549692429305	-2.819566938711124	-4.012989465132733	-2.6911068159158034	-6.180442985956905	-2.6911068159158034	-2.6911068159158034	-2.9084206634311482	-2.6911068159158034	-2.6911068159158034	-6.881216525511264	-3.6114784744956543	-2.1357825498221716	-4.262500822769708	-4.636556617108902	-3.295071390960824	-3.6528069675050974	-5.6323677071800455	-2.756038510484174	-2.5112217720546886	-6.176639323116465	-1.9582467669083508	-2.6911068159158034	-2.6911068159158034	-3.3129679866291197	-4.019488544083643	-3.738695941884256	-4.463616014367304	-2.726357600292174	-3.936075217358499	-2.55340074066113	-2.345857794191628	-3.7033323342310767	-4.388503510415623	-2.6911068159158034	-2.0930416954931186	-4.085720829239613	-2.393182577811914	-2.873354825980583	
g35	-3.626360028683673	-4.2543224172080425	-3.1739267294735947	-2.1116514582760115	-4.137041012157921	-3.203714572983919	-3.5604198381094383	-3.5019297232316693	-3.3497207090993912	-3.0329081414572627	-1.476598631110816	-2.3787569022599873	-3.1739267294735947	-2.640334904588626	-3.5124000506073316	-3.671290351481323	-2.4994752973117333	-2.726720451159501	-3.447431697177456	-2.6913176037943334	-2.743385422737154	-2.9235229951151323	-2.3398709221143825	-3.2725482524683582	-1.9099921146581431	-2.787916310144071	-3.2358644975139144	-4.176425403845322	-3.449082003420601	-2.887249165333206	-2.013258511553833	-3.0388241802929143	-11.60854083865102	-4.249586267534862	-2.440576713377701	-5.867086819934141	-2.962002172033664	-4.5137654897370245	-3.039891648473418	-3.257141794002483	-3.276569004183249	-2.524466809548873	-1.8986457537763886	-2.914977885982124	-3.3027955435979353	-3.1739267294735947	-3.2843490752909026	-4.227205577585766	-2.7164053151429446	-3.2950572301626173	-3.8122910259245106	-2.4140683338145035	-3.906255949402456	-3.373907432097884	-6.250802493436549	-3.161085334278085	-3.1507725186474307	-2.174627909417667	-3.0384685330124297	
g36	-2.7634547261240163	-2.5311391837092723	-4.716069695968702	-2.70591864420071	-3.106957819537892	-3.334578120650683	-2.5311391837092723	-2.5311391837092723	-2.5311391837092723	-5.082202566332783	-1.2694495971988364	-1.8145850413446438	-2.4095388199585686	-2.0065995317800973	-2.937867233000146	-3.4218353102493673	-5.016300710635127	-4.020579258951682	-4.102428083127977	-4.787081592970484	-1.6991523267172193	-2.5578707455396357	-1.7551080710280067	-2.9284459943583627	-2.5311391837092723	-2.5311391837092723	-3.570095927238311	-5.805896805931586	-2.5311391837092723	-2.9907273653265594	-5.126187431466989	-2.5311391837092723	-3.1830350071441087	-3.97741316253935	-1.8614476248473515	-3.8614014928946614	-3.007509985489037	-2.5311391837092723	-3.805017342576918	-2.5311391837092723	-2.5311391837092723	-1.7258898483170868	-3.7058565184283037	-3.9948409247135785	-2.1170862384199087	-3.860129251859613	-4.208723690763463	-5.552914710200522	-2.9547695348561183	-3.438330737248362	-1.977468838750148	-2.125453240949074	-2.258183573160586	-3.062504942605947	-2.3168012209723203	-2.2977857489895595	-2.5311391837092723	-2.127292569818719	-1.9884242136639756	
g37	-2.9664607065112634	-5.390508263870521	-3.630613700873776	-2.718854385712211	-2.8563087990312934	-2.718854385712211	-4.229390471697466	-2.718854385712211	-2.2802155070344665	-4.994328099749693	-3.033309664260272	-2.4234256212602414	-2.286402714036068	-4.102765151565803	-5.491659788145554	-3.525955062533391	-1.1834543571453215	-0.5168255343926997	-3.9006924057090093	-2.0000115416064936	-2.3508977948260834	-2.8251794333936275	-2.1270404683024595	-1.9060612843641476	-2.5962218339235763	-2.814371915421513	-2.847185762936166	-1.4165194270406427	-3.303066069831284	-3.9924370529247337	-1.6836827668022456	-4.012898629619347	-1.6967885529824818	-1.8701340871494314	-2.753925184914836	-2.3845309681119806	-1.6145800074040926	-5.131214635450822	-6.064869186442145	-4.5604726020646424	-2.7453575857730477	-2.718854385712211	-3.5128956758341894	-2.750426020548986	-2.718854385712211	-4.058472964352679	-2.718854385712211	-2.4730658308891593	-5.9218798903664664	-2.613352365918909	-2.718854385712211	-2.205822886940721	-2.7783827201993128	-3.2225116890562955	-5.26639367619641	-2.5146226375077023	-2.7688428850128592	-2.31166385219123	-2.5043130229029305	
g38	-2.13384372432621	-4.119481535372534	-2.8814052939381902	-2.901041519911831	-2.8814052939381902	-3.0920818021419803	-5.602949735428878	-2.3930310119259417	-4.252836401942736	-4.01042730447341	-1.2936383151018578	-2.5072382278977976	-4.777913627351451	-2.8814052939381902	-2.674466214603062	-3.8111018459436914	-4.5004399128079235	-5.9632167701348715	-4.368479573529429	-7.701587174603759	-4.094711954919745	-5.795426539615804	-1.8728844666726545	-3.312451924367956	-3.793724872729064	-2.8814052939381902	-2.8814052939381902	-4.756315322414299	-6.362128270160087	-2.8814052939381902	-1.644943128829277	-1.8803065141420645	-4.0475626527896775	-3.4369598287753793	-2.63471508033042	-2.8814052939381902	-1.888717573663422	-2.115391139183805	-3.565789517236508	-2.8814052939381902	-2.919839009368254	-2.192361513186667	-3.495468688821032	-3.3986176306956537	-1.2510133095050167	-4.1550584279594664	-5.137823029516774	-2.1161039640843673	-2.3680222142819862	-2.9680063929191665	-2.2910270568769397	-2.122252609493783	-2.1701407004748297	-3.309488143412815	-2.9414424403370285	-2.8814052939381902	-5.247214421277232	-2.4862707620207627	-2.1269585447939447	
