,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20
g2011,1.274652216751892275e-01,8.005001609897395565e-02,8.825982949166757963e-02,1.084095878164213489e-01,1.329923787849950911e-01,1.034482820531299335e-01,1.070843902090262284e-01,1.109488674593426399e-01,9.484989854513639629e-02,8.042039966262119755e-02,6.925769088744374025e-02,7.935406975379505345e-02,1.421509924585612761e-01,8.232260019145873353e-02,7.994275314794718756e-02,1.426072916876417740e-01,7.092370003297407410e-02,4.765863084808019678e-02,7.838691054957559745e-02,1.122357395190515250e-01
g2012,5.344259668358615489e-02,3.053196579509861314e-02,4.010256058551880248e-02,4.913266771760818608e-02,4.041076640466128439e-02,3.736636319308171694e-02,3.638684359703978077e-02,4.252557506067029813e-02,4.335750800942661520e-02,3.182791938213578448e-02,2.710473520909726514e-02,3.576399244898773033e-02,5.636527307415001298e-02,4.508539467313931598e-02,3.595896203827562976e-02,4.810418274752062406e-02,2.888512336852874784e-02,1.590045171845985705e-02,2.660656221392832324e-02,4.971214001337769667e-02
g2013,1.533682480817250282e-01,6.393254713467286243e-02,1.107244601730606737e-01,1.828635773443007539e-01,9.383993831988129974e-02,1.040530580847353059e-01,8.127738728381619926e-02,8.665160622889828135e-02,1.270847496434955592e-01,7.761534440077580421e-02,7.624410788667394800e-02,9.181886824961861537e-02,1.481480160560723902e-01,1.497755254834527983e-01,9.711833398926729422e-02,1.320517360746863433e-01,8.779895254961814222e-02,5.239538234824815677e-02,7.653377274153901066e-02,1.500778198510651640e-01
g2014,6.946448017845474610e-02,3.241593589589079200e-02,5.021348830360011783e-02,8.166902432602912709e-02,4.602276680680675996e-02,4.978734674063742954e-02,3.632509107408858628e-02,4.329091374409654858e-02,5.889960678668413468e-02,3.677394244388683398e-02,3.659550319549214475e-02,4.518405470919702183e-02,6.981406465024472818e-02,6.289225483663087035e-02,4.360364179532422169e-02,6.645572242959363329e-02,4.325031270016282264e-02,2.376648138309375366e-02,3.703160445328797234e-02,6.640924897506407520e-02
g2015,2.876990124371110909e-03,1.883714682229526653e-03,1.847747874127670916e-03,2.265548973434895232e-03,3.181938293632982553e-03,2.392781052159442638e-03,2.596818469034554988e-03,2.508038787068240637e-03,2.035330448680807043e-03,1.812803599231801316e-03,1.554100215299290431e-03,1.754659821957581202e-03,3.206328606329425946e-03,1.651252976254996736e-03,1.867430191030346274e-03,3.290919576405765788e-03,1.562151446134617434e-03,1.046038943033879721e-03,1.819330488219495076e-03,2.482157116943203845e-03
g2016,1.740822506583754870e-01,1.240189343460810362e-01,1.082404470454615963e-01,1.272986983945337547e-01,1.814927556401693676e-01,1.433656724884176392e-01,1.498268099445325130e-01,1.558980294458933713e-01,1.276116068548616977e-01,1.103466656262339640e-01,9.520055294938145618e-02,1.206981270805915218e-01,1.948989838301654065e-01,9.312983481735417901e-02,1.226153470731748407e-01,1.978169716362827568e-01,1.002640947940354188e-01,5.127152178486659578e-02,1.064857980678636240e-01,1.475009874784842800e-01
g2017,1.559554008722935647e-01,6.630812328423919821e-02,1.342340684856561384e-01,1.614615620862006606e-01,1.105056087392687209e-01,9.788290751470665740e-02,1.082046548692123245e-01,1.157222196032121064e-01,1.247967758334674743e-01,9.088440424646709870e-02,7.200827571240388247e-02,8.150950352305076640e-02,1.584865410464669500e-01,1.673075537273486790e-01,9.154413475467310102e-02,1.153248668487241724e-01,6.764548816288667998e-02,6.079271453613956794e-02,6.967243507594134133e-02,1.555393422616254684e-01
g2018,2.306315033021682365e-02,1.144236986989865916e-02,1.537689736724475766e-02,2.235378664537410187e-02,1.586629891346093280e-02,1.543377758575209188e-02,1.569615137979086389e-02,1.457901708284620179e-02,1.756019311775025571e-02,1.217212364120930437e-02,1.079198914329338767e-02,1.363973841694082756e-02,2.238009966336997059e-02,2.035789926773503775e-02,1.629015613711944088e-02,1.854948839784749046e-02,1.140897528108750572e-02,6.490120098288716839e-03,1.095974666656072093e-02,2.192502661183595714e-02
g2019,9.192605489947199005e-02,4.415554418777939416e-02,6.136627968340686162e-02,9.790552667418203625e-02,7.605490086320793042e-02,6.858745924469744626e-02,6.360325171707480185e-02,5.879192101901640349e-02,6.979903145383833940e-02,4.943800496474789335e-02,4.674035558987061495e-02,5.163008200677994541e-02,9.255125356820945171e-02,7.526336978089304131e-02,5.776325628774929555e-02,8.986159730098058906e-02,5.056369322984981957e-02,3.414460567839944227e-02,5.191511210227804651e-02,8.617453468904504033e-02
g2020,9.181276074964450640e-02,4.411411965922794332e-02,6.807858626299208293e-02,8.949409251618756223e-02,7.107174006723022963e-02,6.227807551824212501e-02,6.726767146034401401e-02,6.482047651673210342e-02,6.981541328452348094e-02,5.175845152619308609e-02,4.347380583151984335e-02,5.025899409966004538e-02,9.254781418811058868e-02,8.427010968424794579e-02,5.884769439869812213e-02,7.606322284068359196e-02,4.294903535040345971e-02,3.212017076035148661e-02,4.509322375977925512e-02,8.802759320241802798e-02
g2021,7.350801723164697432e-02,3.318505304270551876e-02,4.810048859408325161e-02,7.660968191856028231e-02,5.973989376870442181e-02,5.279254893811176352e-02,5.374966509128736858e-02,4.427272774070467598e-02,5.347664047994585279e-02,3.840480714041961952e-02,3.528676450654698316e-02,3.757620362071783376e-02,7.178300934199183247e-02,6.283880766833342679e-02,4.713267410933807966e-02,6.604656646388833152e-02,3.637597519702924498e-02,2.698479512594377863e-02,3.960064567403884239e-02,6.983466628615406235e-02
g2022,9.361377570307012619e-02,4.736028504335748623e-02,7.039298608983615702e-02,8.089943366797316959e-02,7.950514487848710232e-02,6.289185197332422539e-02,7.848280969096102511e-02,7.212486479150036212e-02,6.762928275985417848e-02,5.524460283278624650e-02,4.273879024819435962e-02,4.805279926818770142e-02,9.583709695376053939e-02,8.416705241206209887e-02,6.048362687086234618e-02,7.450244330505995105e-02,3.797474201535078198e-02,3.309670094327533257e-02,4.504718189317412358e-02,8.913243059236397592e-02
g2023,9.039303458815414749e-02,3.984078664105782097e-02,7.172764621470156809e-02,9.476596453256148911e-02,5.536318592177982834e-02,5.614918155508927256e-02,5.611812249130554431e-02,6.056284750775933756e-02,7.352117147380700379e-02,4.951079683023158068e-02,4.179389912005637003e-02,5.231529912240215352e-02,8.882985270213571150e-02,9.414489353731353427e-02,5.850664380971162815e-02,6.576639138699250098e-02,4.297880170202427602e-02,2.920685365323344093e-02,3.920325136589510040e-02,8.946071148040699028e-02
g2024,6.974138672030101571e-02,4.676249334796906548e-02,5.943851158831292558e-02,5.215039427509621933e-02,6.674444472356327873e-02,5.129967443802269794e-02,5.771748979615027447e-02,7.286849910331093250e-02,5.637613349162761550e-02,4.884718166178123738e-02,3.702771648092266499e-02,4.791284701984375310e-02,8.137074498171725789e-02,5.395257068547346102e-02,4.354955858085866882e-02,6.874755147071284767e-02,3.560777023240609129e-02,2.398048952493482891e-02,3.669396826366316117e-02,6.280336709727496469e-02
g2025,4.554915382870412810e-02,2.212805852135318191e-02,3.393454468787218681e-02,4.271888247933827709e-02,2.969714362550478562e-02,2.843596994716428988e-02,3.152699446296485658e-02,3.141017459956822744e-02,3.536559693653313491e-02,2.514899279111340938e-02,2.051849294207581248e-02,2.648315837415369384e-02,4.467485579944623780e-02,4.431100993795929199e-02,3.155276202567935950e-02,3.252357760623064697e-02,2.035619166599472729e-02,1.300854409829804020e-02,1.953604072356850130e-02,4.421170309302044354e-02
g2026,1.316735810161344389e-01,8.448387946934923787e-02,7.752027882939323267e-02,1.357914753786606255e-01,1.592528662904965364e-01,1.273592610139882286e-01,1.019640174903275881e-01,1.058188390183144867e-01,9.942778361068042858e-02,8.016497376695078114e-02,8.301637535300307458e-02,8.639760299316709413e-02,1.515262270556205493e-01,5.786777605706730498e-02,7.436450064120550540e-02,1.936840235973729396e-01,9.647287404406677813e-02,5.950117059640810252e-02,1.031967591174246801e-01,1.096916685154945698e-01
g2027,3.389241329910307188e-02,1.570983244146149926e-02,2.357406840257527184e-02,3.723513923249166524e-02,3.825272521994696473e-02,2.872733065396481864e-02,2.847377885576586609e-02,2.432902971390278613e-02,2.396095565232995300e-02,1.972955860073133394e-02,1.842915970192866848e-02,1.526496556021129068e-02,3.644722078673263282e-02,2.473798341102522932e-02,1.697531793307049952e-02,4.011635327315841298e-02,1.845709326199213365e-02,1.796168494130944912e-02,2.321496719428383509e-02,3.114292273342132711e-02
g2028,2.692031203618876559e-02,1.376913468575107456e-02,1.917036324223348256e-02,2.797611703571043634e-02,2.713673695852329704e-02,2.171200820038782231e-02,2.092341444232869579e-02,2.028272839637359701e-02,2.017139786135525859e-02,1.588687602888107925e-02,1.451906473300289269e-02,1.455128735825920311e-02,2.897055888156294459e-02,2.022708827017559441e-02,1.505968474396908452e-02,2.992495725691789871e-02,1.506015682304342324e-02,1.208798047922032652e-02,1.695148362166990288e-02,2.469596891677264608e-02
g2029,3.669985615686312264e-02,1.987575061122747594e-02,2.628349287110189406e-02,3.668023161372775676e-02,2.837785538415518033e-02,2.667264434513622398e-02,2.403860629351127140e-02,2.687657959954156336e-02,2.958473039548584205e-02,2.098316345876170136e-02,1.903271711676996283e-02,2.384436376334641422e-02,3.819847178894222178e-02,3.021769442341241257e-02,2.400896222832721305e-02,3.517608923019985290e-02,2.098296018332172774e-02,1.188053917161552980e-02,1.955552976682912308e-02,3.411827917477600752e-02
g2030,2.689526573775183685e-02,1.653315831119170007e-02,1.654185100839807368e-02,2.776096074033330974e-02,2.431445350874752998e-02,2.269495117785370539e-02,1.705985297645665200e-02,1.966050104775222615e-02,2.176956035465145434e-02,1.534323457114249167e-02,1.569962651969300862e-02,1.941866424849159056e-02,2.907123573471386002e-02,1.635094370677073194e-02,1.759177738394180485e-02,3.279317387876626994e-02,1.891646720588404176e-02,8.924787454686907914e-03,1.743650306587358340e-02,2.349721609227220162e-02
g2031,1.048214547653524564e-01,4.967483472523693405e-02,4.960516750542628972e-02,1.077001610018263056e-01,7.879071131994069832e-02,7.726539387108481705e-02,7.337669335985788632e-02,4.669545568305479011e-02,7.200892101777353616e-02,4.717270799776701606e-02,4.948032716353755606e-02,5.692910086120729629e-02,9.497124192204686732e-02,7.652000383788309934e-02,7.829507596597311270e-02,9.562052579662487506e-02,5.602453247738919256e-02,2.870794246272295736e-02,5.770138179596738526e-02,9.681726099257934037e-02
g2032,7.509872924794530613e-02,4.133161449467722542e-02,5.206251624962444924e-02,7.308865243310808113e-02,6.395465899169190671e-02,5.647482645946592245e-02,5.342356543813339687e-02,5.568861028439710953e-02,5.838432770780224018e-02,4.331488281435368765e-02,3.914396457775724814e-02,4.677372497406959845e-02,7.878697723904017070e-02,5.814320479272012954e-02,4.850472920075764999e-02,7.513770467686578525e-02,4.219709926042198439e-02,2.579107724081475608e-02,4.204646260459474899e-02,6.896688463533802438e-02
g2033,2.466436703439919553e-01,1.446993580300213744e-01,1.770609210282836632e-01,1.984201752363829174e-01,2.138844601619111774e-01,1.739722581374811283e-01,2.026175265365728895e-01,2.026994243649705707e-01,1.829021101321380294e-01,1.496184506981856899e-01,1.193442038851492137e-01,1.483791463330799976e-01,2.600468843280734355e-01,1.956798010180415270e-01,1.686344438999328454e-01,2.167250407685253899e-01,1.148014923334128579e-01,7.588238502517583028e-02,1.241335848604064596e-01,2.266644191318664125e-01
g2034,1.706781980937388254e-01,9.809075941035666490e-02,1.219695757645042761e-01,1.429555011740323844e-01,1.213931664531032878e-01,1.125604462537382056e-01,1.233336989782976567e-01,1.308662710137193930e-01,1.327527890535903365e-01,9.893906246145983685e-02,8.060739692276977508e-02,1.110514283745152181e-01,1.739584852141138616e-01,1.461133538431397816e-01,1.241495785664974150e-01,1.352151278089834263e-01,8.226206503257173230e-02,4.227974006907910670e-02,7.718555305298833991e-02,1.594662654092580956e-01
g2035,9.707509127305775920e-02,5.287130664417524772e-02,6.145706099714518672e-02,9.261768707529052791e-02,8.359468308482573273e-02,7.332378141275419647e-02,7.195694215396992999e-02,6.670389114601638081e-02,7.206571937935231376e-02,5.368978308975034391e-02,4.934815469276243594e-02,5.793930234746348662e-02,9.911942567013971861e-02,7.186530412783631583e-02,6.531784756839997819e-02,9.591460595397498234e-02,5.290496701493477283e-02,3.183903138828744761e-02,5.469394402132655986e-02,8.865291342883097059e-02
g2036,9.763155501766815347e-02,6.259831322890421768e-02,6.541208788083788250e-02,8.102120765251302759e-02,8.231238604066432041e-02,7.289214642564223468e-02,7.210517866280470589e-02,7.970822917265706076e-02,7.612051273617448377e-02,5.862714141226320341e-02,5.091576461278014831e-02,6.833329164225535046e-02,1.044370842717721459e-01,6.828870408405440795e-02,6.964769162582623574e-02,9.641898943780891074e-02,5.511263492603478420e-02,2.606667732752104838e-02,5.246222758801558778e-02,8.703303108663106025e-02
g2037,2.194198006803739220e-01,1.104978121832509430e-01,1.174186210705855937e-01,2.066784465844692664e-01,1.586259557546431664e-01,1.532237119528563063e-01,1.585166199287624256e-01,1.166860999043120850e-01,1.540624893126224526e-01,1.060893015581339943e-01,1.006850309574045116e-01,1.243485638307881280e-01,2.034178560769528965e-01,1.702506496176851569e-01,1.666124646953035526e-01,1.831584220338466906e-01,1.087865449577975624e-01,5.473904846483454434e-02,1.104981711949040574e-01,2.039072669794656512e-01
g2038,2.341973110546062831e-01,1.276880905235976416e-01,1.262963278519024235e-01,2.316618342155681021e-01,1.495369886595962206e-01,1.665399986050515313e-01,1.401647305481158179e-01,1.276041587835297364e-01,1.804883554499914777e-01,1.136316716682277822e-01,1.155142940563706755e-01,1.593258524448193936e-01,2.214782546272788255e-01,1.757677927221862613e-01,1.825196400577910605e-01,2.099993053588971592e-01,1.386080030114941186e-01,4.837149911210045228e-02,1.191534994234078049e-01,2.148257827868770842e-01
g2039,2.135437562360028296e-01,1.035532070679506811e-01,1.499420483933864012e-01,2.246992788075722058e-01,1.956998725630645086e-01,1.639040274715960477e-01,1.587863736873900145e-01,1.490170365832355903e-01,1.603592079618572641e-01,1.207073422121149181e-01,1.105629012260315180e-01,1.144373645644640308e-01,2.218881193171449440e-01,1.722699330354798275e-01,1.254319800883308966e-01,2.186261198079605117e-01,1.151016854111975574e-01,8.916958780134676132e-02,1.259454297637149778e-01,1.993305698650829627e-01
g2040,1.237008853703743250e-01,7.576797507024185530e-02,9.001932576710384992e-02,1.052826251524817264e-01,1.018740791202637774e-01,8.930102096521431998e-02,9.087956194905241758e-02,1.034444710773012588e-01,9.794147805933964279e-02,7.558606915297540196e-02,6.345051300469765898e-02,8.378852520694900219e-02,1.328038640367203982e-01,9.577166471127526726e-02,8.474565941151493420e-02,1.163652508557911358e-01,6.660746964709540752e-02,3.597895604803141162e-02,6.385979033215544165e-02,1.126182823932485727e-01
g2041,4.072779077777120837e-02,2.782435235997850545e-02,2.575784444126654610e-02,3.327213417321851774e-02,4.965235830575015497e-02,3.664402815323054147e-02,3.716163514423465736e-02,3.708269327197864090e-02,2.902811863559645947e-02,2.642827854430599560e-02,2.361593206354754837e-02,2.552835700137741359e-02,4.713118925937260367e-02,1.961841155678397536e-02,2.485638700628216638e-02,5.293548116623748162e-02,2.456070876503706549e-02,1.658915813792432095e-02,2.866022129733187054e-02,3.413777844568028491e-02
g2042,1.175440498001667083e-01,7.160713372472812810e-02,6.132317543348711486e-02,9.327248907015928125e-02,7.823694537447914432e-02,8.001903986875476271e-02,8.378990467910123197e-02,7.256548950309936463e-02,8.543945001909400427e-02,5.989122275953447788e-02,5.427531084412907242e-02,8.014329912070575213e-02,1.116298202110362903e-01,8.366187500405754263e-02,9.909801397168119252e-02,9.468787020352276151e-02,6.039997875768069596e-02,1.728475766550501350e-02,5.459443619086809529e-02,1.060897158827734804e-01
g2043,3.682222240452533157e-02,1.726121430609834154e-02,2.122496021376064565e-02,3.499176956686765594e-02,3.406090132603706300e-02,2.737378474433735040e-02,3.146892854832113173e-02,2.158590499103116289e-02,2.401287388654016128e-02,1.897615199459885132e-02,1.708945341474244969e-02,1.664183633689001254e-02,3.551131431981705000e-02,2.810230065071452066e-02,2.447628603978881795e-02,3.369580074404202735e-02,1.645010488369742785e-02,1.356895819066740103e-02,2.075690584324979202e-02,3.425029739677920571e-02
g2044,6.129402485991991556e-02,2.885013634537783242e-02,4.288444510236202878e-02,6.347076801932108325e-02,5.586867041019701746e-02,4.607001550488372399e-02,4.709831644105735848e-02,4.194673346494422195e-02,4.499009260615390027e-02,3.431219960935023156e-02,3.078031971292456703e-02,3.115125225042643387e-02,6.283726112809848163e-02,5.075453411820060601e-02,3.633393765780446039e-02,6.004125651034615541e-02,3.105871686364888862e-02,2.552768300987733052e-02,3.522769625930401854e-02,5.764109562353721128e-02
g2045,8.376725160782909352e-02,4.423113319628713125e-02,5.026609185454943007e-02,9.048458492577066137e-02,7.758379192224469645e-02,6.909432227903553048e-02,5.786797850118235997e-02,5.372498382439331449e-02,6.329051667294245676e-02,4.509904968999829677e-02,4.606839833931015288e-02,5.036930086106473914e-02,8.661766178430138630e-02,5.643401467223462670e-02,5.244426481366147585e-02,9.634215686489483454e-02,5.281328810820177383e-02,3.192205045545955244e-02,5.385247324212510261e-02,7.539130688724533791e-02
g2046,2.983618056024682497e-02,1.175909463475340033e-02,2.085026371155718553e-02,3.363380277995471623e-02,2.015530481393616388e-02,1.985558307611892670e-02,1.910697718894887459e-02,1.636659009657627159e-02,2.280671871771865894e-02,1.493924714091805425e-02,1.385953308815965346e-02,1.526272084875910685e-02,2.817833937792818544e-02,2.925071450243039300e-02,1.898705773765445304e-02,2.385868007699427917e-02,1.459433987499968513e-02,1.069437438690039148e-02,1.460593080471299203e-02,2.935338598642572849e-02
g2047,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
